study,domain,sub_domain,source,table_name,variable,label,has_skip_logic,sensitivity,plab_facet,plab_subfacet,alexsa_facet,nobs_00mo,nobs_12mo,nobs_24mo,nobs_36mo,nobs_48mo,nobs_60mo,nobs_72mo
Core,"Friends, Family, & Community",Parenting,Youth,fc_y_pm,fc_y_pm_002,How often do your parents know who you are with when you are not at school and away from home?,yes,not sensitive,family interactions and parenting,not applicable,parental monitoring,11845,11213,10937,10437,9716,8872,5038
Core,"Friends, Family, & Community",Parenting,Youth,fc_y_pm,fc_y_pm_003,"If you are at home when your parents or guardians are not, how often do you know how to get in touch with them?",yes,not sensitive,family interactions and parenting,not applicable,parental monitoring,11846,11213,10937,10437,9716,8872,5038
Core,"Friends, Family, & Community",Parenting,Youth,fc_y_pm,fc_y_pm_004,"How often do you talk to your parent or guardian about your plans for the coming day, such as your plans about what will happen at school or what you are going to do with friends?",yes,not sensitive,family interactions and parenting,not applicable,parental monitoring,11847,11213,10937,10437,9716,8872,5038
Core,"Friends, Family, & Community",Parenting,Youth,fc_y_pm,fc_y_pm_005,"In an average week, how many times do you and your parents/guardians, eat dinner together?",yes,not sensitive,family interactions and parenting,not applicable,parental monitoring,11847,11213,10937,10437,9716,8872,5038
Core,"Friends, Family, & Community",Peers,Youth,fc_y_pnh,fc_y_pnh_001,"During the last 6 months, have any of your close friends ever suggested that you not use drugs or alcohol?",no,not sensitive,peers and peer relationships,protective peer relationships,peer pressure susceptibility,0,0,10936,10434,9713,0,5038
Core,"Friends, Family, & Community",Peers,Youth,fc_y_pnh,fc_y_pnh_002,"During the last 6 months, have any of your close friends given you help with school, with money, with transportation, or help by talking through problems?",no,not sensitive,peers and peer relationships,protective peer relationships,social support: youth,0,0,10936,10435,9713,0,5038
Core,Mental Health,Stress,Parent,mh_p_ple,mh_p_ple_013__01,One parent was away from home more often: Did this happen in the past year? [Parent],yes,not sensitive,life events,not applicable,_none_,0,11205,10899,10200,9498,8665,4985
Core,"Friends, Family, & Community",Peers,Youth,fc_y_pnh,fc_y_pnh_003,"During the last 6 months, have any of your close friends encouraged you to get or stay involved with sports/exercise, school teams or clubs, volunteering, or religious activities?",no,not sensitive,peers and peer relationships,protective peer relationships,social support: youth,0,0,10937,10435,9713,0,5038
Core,Mental Health,Stress,Parent,mh_p_ple,mh_p_ple_014__01,Someone in the family was arrested: Did this happen in the past year? [Parent],yes,maybe sensitive,life events,not applicable,_none_,0,11205,10899,10200,9498,8665,4985
Core,Mental Health,Stress,Parent,mh_p_ple,mh_p_ple_015__01,Family member had mental/emotional problem: Did this happen in the past year? [Parent],yes,not sensitive,life events,not applicable,family behavior problems,0,11205,10899,10200,9498,8665,4985
Core,"Friends, Family, & Community",Temperament/Personality,Youth,fc_y_psb,fc_y_psb_001,I try to be nice to other people. I care about their feelings.,no,not sensitive,prosocial behavior,not applicable,_none_,11836,11204,10937,10438,9717,8857,5039
Core,"Friends, Family, & Community",Temperament/Personality,Youth,fc_y_psb,fc_y_psb_002,"I am helpful if someone is hurt, upset, or feeling sick.",no,not sensitive,prosocial behavior,not applicable,_none_,11835,11205,10937,10438,9717,8857,5039
Core,"Friends, Family, & Community",Temperament/Personality,Youth,fc_y_psb,fc_y_psb_003,"I often offer to help others (parents, teachers, children).",no,not sensitive,prosocial behavior,not applicable,_none_,11835,11205,10937,10438,9717,8857,5039
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_001,Which sort of person are you most like? (Keep friends happy),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9707,8847,5035
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_002,Which sort of person are you most like? (Fit in crowd),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9708,8842,5031
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_003,Which sort of person are you most like? (Change mind),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9704,8851,5031
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_004,Which sort of person are you most like? (Stay on good side),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9705,8849,5031
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_005,Which sort of person are you most like? (Hide opinions),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9702,8847,5030
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_006,Which sort of person are you most like? (Break law),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9700,8840,5028
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_007,Which sort of person are you most like? (Change behavior),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9703,8841,5028
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_008,Which sort of person are you most like? (Take more risks),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9708,8844,5031
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_009,Which sort of person are you most like? (Get respect),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9708,8843,5033
Core,"Friends, Family, & Community",Peers,Youth,fc_y_rpi,fc_y_rpi_010,Which sort of person are you most like? (Go along),yes,not sensitive,peers and peer relationships,susceptibility to peer pressure,peer pressure susceptibility,0,0,0,0,9705,8844,5033
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_sag,fc_y_sag_002,"How many days did you skip school without an excuse during the past 4 weeks? Do not count days that were excused, like when school is on vacation or you have a note from your parent or doctor.",yes,not sensitive,school,not applicable,school commitment,0,0,10735,10202,0,0,0
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_sag,fc_y_sag_005,What grades did you receive in school last year?,yes,not sensitive,school,not applicable,academic competency,0,0,10677,10155,0,0,0
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__dis_001,"Usually, school bores me.",yes,not sensitive,school,not applicable,school bonding,11844,11213,10934,10432,9711,8867,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__dis_002,Getting good grades is not so important to me.,yes,not sensitive,school,not applicable,school commitment,11843,11212,10934,10432,9711,8867,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_001,"In my school, students have lots of chances to help decide things like class activities and rules.",yes,not sensitive,school,not applicable,school atmosphere: adults,11844,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_002,I get along with my teachers.,yes,not sensitive,school,not applicable,school bonding,11843,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_003,My teacher(s) notices when I am doing a good job and lets me know about it.,yes,not sensitive,school,not applicable,school atmosphere: adults,11843,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_004,"There are lots of chances for students in my school to get involved in sports, clubs, or other school activities outside of class.",yes,not sensitive,school,not applicable,school atmosphere: students,11843,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_005,I feel safe at my school.,yes,not sensitive,school,not applicable,school bonding,11843,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__env_006,The school lets my parents know when I have done something well.,yes,not sensitive,school,not applicable,school atmosphere: adults,11842,11213,10934,10432,9711,0,5040
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__involv_001,I like school because I do well in class.,yes,not sensitive,school,not applicable,school bonding,11843,11213,10934,10432,9710,8867,0
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__involv_002,I feel I'm just as smart as other kids my age.,yes,not sensitive,school,not applicable,academic competency,11843,11213,10934,10432,9710,8867,0
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__involv_003,There are lots of chances to be part of class discussions or activities.,yes,not sensitive,school,not applicable,school atmosphere: adults,11843,11213,10934,10432,9710,8867,0
Core,"Friends, Family, & Community",Work & School,Youth,fc_y_srpf,fc_y_srpf__involv_004,"In general, I like school a lot.",yes,not sensitive,school,not applicable,school bonding,11844,11213,10934,10432,9710,8867,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__indselfrel_001,People should learn how to take care of themselves and not depend on others. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,1,10429,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__indselfrel_002,The most important thing parents can teach their children is to be independent from others. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,1,10429,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__indselfrel_003,As children get older their parents should allow them to make their own decisions [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,1,10429,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__indselfrel_004,"When there are problems in life, a person can only count on him or herself. [Youth]",yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,1,10429,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__indselfrel_005,Parents should encourage children to solve their own problems. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,1,10428,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__obl_001,Children should be taught that it is their duty to care for their parents when their parents get old. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10920,0,9695,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__obl_002,"If a relative is having a hard time financially, one should help them out if possible. [Youth]",yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9698,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__obl_003,A person should share their home with relatives if they need a place to stay [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9698,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__obl_004,Older kids should take care of and be role models for their younger brothers and sisters. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9698,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__obl_005,Parents should be willing to make great sacrifices to make sure their children have a better life. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9698,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__ref_001,Children should always do things to make their parents happy. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10920,0,9691,0,5022
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__ref_002,"When it comes to important decisions, the family should ask for advice from close relatives. [Youth]",yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9696,0,5032
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__ref_003,Children should be taught to always be good because they represent the family. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9696,0,5032
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__ref_004,A person should always think about their family when making important decisions. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10922,0,9696,0,5032
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__ref_005,It is important to work hard and do one's best because this work reflects on the family. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,_none_,0,0,10921,0,9696,0,5032
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__relig_001,One's belief in God or Higher Power(s) gives inner strength and meaning to life. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,religiosity,0,0,1,10423,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__relig_002,God or Higher Power(s) is first; family is second. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,religiosity,0,0,1,10427,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__relig_003,Parents should teach their children how to pray. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,religiosity,0,0,1,10426,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__relig_004,"If everything is taken away, one still has their faith in God or Higher Power(s). [Youth]",yes,not sensitive,religious and/or cultural values,not applicable,religiosity,0,0,1,10427,0,0,0
Core,"Friends, Family, & Community",Culture,Youth,fc_y_vs,fc_y_vs__relig_005,It is important to thank God or Higher Power(s) every day for all one has. [Youth],yes,not sensitive,religious and/or cultural values,not applicable,religiosity,0,0,1,10428,0,0,0
